,California,Florida,Virginia,New York,Texas,Nevada,Arizona,New Jersey,Massachusetts,South Carolina,North Carolina,New Mexico,Utah,Colorado,Tennessee,West Virginia,Hawaii,Illinois,Michigan,Kentucky,Ohio,Montana,Oregon,Connecticut,the District of Columbia,Georgia,Missouri,Wisconsin,Arkansas,Oklahoma,New Hampshire,Minnesota,Pennsylvania,Washington,Kansas,Idaho,Nebraska,Wyoming,Vermont,Alaska,Iowa,Rhode Island,Indiana,Alabama,Maryland,South Dakota,Mississippi,Maine,Delaware,Louisiana,North Dakota
2017-07-01,505573.0,221328.0,265105.0,279962.0,193045.0,249216.0,229394.0,319368.0,396777.0,176318.0,183065.0,183865.0,300836.0,361559.0,169351.0,100544.0,627788.0,195679.0,149508.0,132870.0,134060.0,259140.0,335911.0,250742.0,582372.0,177236.0,149683.0,173077.0,120112.0,122878.0,262367.0,230919.0,179187.0,354638.0,141749.0,224205.0,161007.0,230802.0,238523.0,267851.0,143318.0,277043.0,137246.0,132066.0,297956.0,194639.0,117012.0,219246.0,245330.0,166922.0,231249.0
2017-08-01,507297.0,222638.0,265802.0,281292.0,193747.0,251970.0,230400.0,320140.0,398379.0,177033.0,183839.0,184420.0,303354.0,363106.0,170424.0,100853.0,628434.0,195965.0,150060.0,133546.0,134704.0,259912.0,337348.0,251482.0,582843.0,178283.0,150342.0,173887.0,120632.0,123128.0,263826.0,231554.0,179801.0,357365.0,142228.0,225984.0,161822.0,231443.0,239781.0,268102.0,143783.0,277941.0,137963.0,132480.0,298313.0,195504.0,117275.0,220431.0,245958.0,167217.0,231160.0
2017-09-01,509674.0,223906.0,266501.0,282489.0,194516.0,255219.0,231784.0,321236.0,400144.0,177701.0,184717.0,184954.0,305241.0,364967.0,171390.0,101355.0,630766.0,196559.0,150668.0,134196.0,135406.0,260776.0,338717.0,252281.0,585159.0,179651.0,151174.0,174592.0,121127.0,123522.0,265118.0,232298.0,180515.0,359946.0,142862.0,228071.0,162674.0,232302.0,241143.0,268748.0,144220.0,278528.0,138621.0,133048.0,299013.0,196273.0,117635.0,221304.0,246747.0,167686.0,231110.0
2017-10-01,513888.0,225235.0,267422.0,283737.0,195505.0,258772.0,233026.0,322191.0,401411.0,178354.0,185817.0,185119.0,306984.0,367283.0,172328.0,101933.0,633841.0,197224.0,151402.0,134717.0,136217.0,261693.0,340295.0,252937.0,588522.0,180961.0,152008.0,175280.0,121527.0,124079.0,266445.0,233041.0,181324.0,362775.0,143558.0,229939.0,163688.0,233208.0,242639.0,269397.0,144627.0,279542.0,139459.0,133519.0,300261.0,196875.0,118017.0,221890.0,247942.0,168069.0,230946.0
2017-11-01,518222.0,226497.0,268344.0,285054.0,196554.0,262888.0,234366.0,323260.0,403687.0,179072.0,186902.0,185523.0,308842.0,369667.0,173371.0,102535.0,637218.0,198048.0,152300.0,135319.0,136940.0,263212.0,342210.0,253993.0,591456.0,182428.0,152753.0,176099.0,121952.0,124660.0,268294.0,234294.0,182070.0,365737.0,144396.0,232229.0,164770.0,234041.0,243747.0,269756.0,145103.0,281871.0,140263.0,133924.0,301827.0,197486.0,118455.0,222611.0,248884.0,168533.0,231333.0
2017-12-01,522531.0,227914.0,269084.0,286226.0,197585.0,266655.0,235234.0,324449.0,405485.0,179806.0,188045.0,185790.0,311342.0,372584.0,174460.0,102945.0,638884.0,199063.0,153249.0,135929.0,137645.0,264548.0,344503.0,254756.0,593911.0,183892.0,153430.0,177313.0,122471.0,125199.0,270141.0,235909.0,182883.0,369688.0,145290.0,234219.0,165793.0,234867.0,244806.0,269471.0,145693.0,284267.0,141104.0,134475.0,303279.0,197953.0,118771.0,223263.0,249467.0,169162.0,231532.0
2018-01-01,527280.0,228979.0,269967.0,287566.0,198589.0,269312.0,236631.0,325772.0,407816.0,180767.0,189168.0,186133.0,313834.0,375191.0,175501.0,103309.0,640799.0,200222.0,154579.0,136686.0,138165.0,265568.0,346855.0,255154.0,595119.0,185390.0,154175.0,178688.0,122945.0,125624.0,271891.0,237830.0,183793.0,373951.0,146142.0,236616.0,166609.0,235641.0,245768.0,268785.0,146135.0,286402.0,141769.0,134991.0,304115.0,198427.0,119089.0,224284.0,249896.0,170059.0,231953.0
2018-02-01,532430.0,230138.0,270650.0,288961.0,199598.0,272661.0,238614.0,327346.0,410402.0,181790.0,190362.0,186700.0,316786.0,377824.0,176662.0,103646.0,643323.0,201266.0,156039.0,137442.0,138872.0,266568.0,349412.0,255141.0,599978.0,186867.0,154988.0,180086.0,123499.0,125803.0,272830.0,239819.0,184734.0,378773.0,146849.0,239028.0,167439.0,236499.0,246418.0,268358.0,146532.0,287849.0,142472.0,135543.0,305065.0,198895.0,119442.0,225759.0,251217.0,170871.0,231900.0
2018-03-01,536851.0,231407.0,271662.0,290504.0,200641.0,274824.0,240682.0,328889.0,413045.0,183073.0,191407.0,187788.0,319558.0,380072.0,177755.0,103940.0,646326.0,201928.0,157461.0,138118.0,139712.0,267678.0,352012.0,255564.0,599671.0,188072.0,155866.0,181429.0,123977.0,125960.0,274140.0,241623.0,186017.0,383137.0,147395.0,241502.0,168136.0,237274.0,246809.0,268100.0,146870.0,289837.0,143344.0,136006.0,305864.0,199592.0,119768.0,227314.0,253147.0,171134.0,232189.0
2018-04-01,540303.0,232929.0,272388.0,291918.0,201719.0,277980.0,242429.0,330883.0,414981.0,184141.0,192323.0,189134.0,322455.0,382802.0,178876.0,104171.0,647879.0,202317.0,158748.0,138693.0,140798.0,269363.0,353953.0,256017.0,600370.0,189331.0,156734.0,182631.0,124538.0,126053.0,275590.0,243225.0,187127.0,386761.0,147917.0,243979.0,168972.0,238156.0,247403.0,268153.0,147422.0,291415.0,144338.0,136561.0,307323.0,200385.0,120088.0,228289.0,255143.0,171032.0,232116.0
2018-05-01,543069.0,234445.0,273305.0,293205.0,202724.0,280621.0,243921.0,332197.0,416633.0,185083.0,193245.0,190217.0,324920.0,385411.0,179880.0,104299.0,649180.0,202665.0,159872.0,139207.0,141812.0,271238.0,355392.0,256496.0,599678.0,190571.0,157570.0,183743.0,124977.0,126297.0,277221.0,244347.0,188210.0,389420.0,148475.0,246796.0,169895.0,238812.0,248374.0,268702.0,147974.0,292898.0,145287.0,137172.0,308385.0,201506.0,120415.0,229129.0,256172.0,170760.0,232218.0
2018-06-01,545844.0,235768.0,274060.0,294431.0,203717.0,284534.0,245271.0,333354.0,418486.0,185862.0,194247.0,190950.0,327018.0,387685.0,180920.0,104360.0,650622.0,202945.0,160977.0,139790.0,142626.0,273178.0,356722.0,256932.0,603648.0,191802.0,158293.0,184496.0,125371.0,126440.0,278670.0,245156.0,188788.0,391045.0,149016.0,250147.0,170953.0,239451.0,248682.0,269329.0,148321.0,293740.0,146220.0,137827.0,309342.0,202548.0,120857.0,230306.0,256613.0,170762.0,231804.0
2018-07-01,547596.0,237009.0,274866.0,295729.0,204568.0,287944.0,246699.0,333853.0,420391.0,186680.0,195392.0,191160.0,329576.0,389558.0,181971.0,104374.0,652952.0,203250.0,161856.0,140400.0,143368.0,274837.0,358250.0,257369.0,606656.0,193042.0,159022.0,185201.0,125724.0,126633.0,279742.0,245815.0,189340.0,392078.0,149388.0,253477.0,171841.0,240090.0,249395.0,270123.0,148666.0,294878.0,147251.0,138562.0,310118.0,203666.0,121308.0,231760.0,257013.0,170731.0,231630.0
2018-08-01,549012.0,238138.0,275579.0,297118.0,205542.0,291622.0,248142.0,334251.0,421842.0,187522.0,196465.0,191536.0,331930.0,391352.0,182943.0,104369.0,655636.0,203440.0,162615.0,140934.0,143897.0,275628.0,359606.0,257929.0,608795.0,194244.0,159800.0,185830.0,126041.0,126830.0,281130.0,246816.0,189862.0,393053.0,149768.0,256173.0,172709.0,240705.0,249727.0,270459.0,149038.0,296236.0,148235.0,139218.0,310509.0,204580.0,121667.0,233157.0,257445.0,170914.0,231494.0
2018-09-01,549919.0,239254.0,276274.0,298585.0,206394.0,294041.0,249925.0,334886.0,422772.0,188425.0,197553.0,192008.0,334546.0,393325.0,183942.0,104598.0,657120.0,203915.0,163351.0,141385.0,144411.0,276332.0,360630.0,258106.0,611629.0,195530.0,160438.0,186635.0,126454.0,127109.0,282188.0,247842.0,190496.0,394731.0,150257.0,258699.0,173520.0,241398.0,250724.0,270430.0,149531.0,297501.0,149083.0,139823.0,310907.0,205586.0,122094.0,234279.0,257963.0,170978.0,231372.0
2018-10-01,551691.0,240377.0,277065.0,299904.0,207334.0,295688.0,251191.0,335650.0,423707.0,189229.0,198511.0,193294.0,337036.0,395473.0,184950.0,104806.0,658019.0,204326.0,164070.0,141793.0,144922.0,276970.0,361752.0,258420.0,614716.0,196799.0,161077.0,187480.0,126868.0,127585.0,283192.0,249007.0,191132.0,396547.0,150854.0,261385.0,174378.0,241902.0,250947.0,270473.0,149992.0,298107.0,149685.0,140344.0,311243.0,206653.0,122528.0,235129.0,258701.0,171112.0,231069.0
2018-11-01,552767.0,241654.0,277825.0,301158.0,208166.0,296628.0,252363.0,336505.0,424389.0,190076.0,199619.0,194466.0,339746.0,397846.0,185904.0,105117.0,657434.0,204911.0,164866.0,142004.0,145591.0,278290.0,363398.0,258502.0,618509.0,198037.0,161674.0,188277.0,127367.0,128171.0,283801.0,250037.0,191905.0,398356.0,151601.0,264578.0,175198.0,242498.0,251149.0,270755.0,150394.0,298424.0,150466.0,140984.0,312104.0,207630.0,123010.0,235990.0,260028.0,170942.0,230857.0
2018-12-01,552621.0,243009.0,278833.0,302277.0,209154.0,298393.0,253271.0,337246.0,425452.0,190936.0,200697.0,195810.0,342469.0,399619.0,186825.0,105383.0,656866.0,205394.0,165839.0,142377.0,146328.0,279640.0,365362.0,259102.0,620420.0,199238.0,162491.0,189133.0,127928.0,128728.0,284757.0,251307.0,192702.0,399660.0,152314.0,267457.0,176037.0,243022.0,251357.0,271164.0,150874.0,298668.0,151369.0,141500.0,313058.0,208584.0,123429.0,236842.0,261593.0,170883.0,231086.0
2019-01-01,551986.0,244266.0,279751.0,303408.0,210309.0,300172.0,254549.0,337571.0,426354.0,191776.0,201804.0,196891.0,345553.0,400930.0,187817.0,105773.0,657643.0,205792.0,166810.0,142869.0,147204.0,281423.0,367451.0,258923.0,623545.0,200252.0,163388.0,189823.0,128423.0,129114.0,285970.0,252605.0,193559.0,401412.0,153018.0,270399.0,176827.0,243789.0,251912.0,271583.0,151425.0,298845.0,152506.0,142031.0,314363.0,209374.0,123775.0,236869.0,263268.0,170909.0,231710.0
2019-02-01,551095.0,245085.0,281069.0,304486.0,211393.0,302021.0,255790.0,338008.0,426752.0,192595.0,202753.0,197666.0,348276.0,402364.0,188773.0,106182.0,659594.0,206398.0,167828.0,143614.0,148075.0,283161.0,368852.0,259236.0,624360.0,201262.0,164351.0,190988.0,128887.0,129546.0,287022.0,253779.0,194314.0,402402.0,153542.0,272850.0,177449.0,244617.0,252751.0,273892.0,152102.0,298609.0,153326.0,142535.0,315208.0,210107.0,124233.0,236959.0,264139.0,171214.0,232361.0
2019-03-01,550921.0,245649.0,282249.0,305707.0,212129.0,302613.0,257055.0,338592.0,426690.0,193165.0,203613.0,198317.0,350488.0,403450.0,189738.0,106581.0,661938.0,206834.0,168698.0,144200.0,148967.0,284687.0,369603.0,259531.0,628691.0,202353.0,165095.0,192140.0,129242.0,129923.0,287790.0,254444.0,194867.0,403316.0,154005.0,275471.0,178075.0,246043.0,253698.0,276875.0,152648.0,299397.0,154081.0,143041.0,315598.0,210761.0,124686.0,236955.0,264700.0,171393.0,232480.0
2019-04-01,551658.0,246145.0,283343.0,306673.0,212571.0,303669.0,257911.0,339512.0,426787.0,193793.0,204534.0,199051.0,351541.0,404330.0,190575.0,106976.0,662040.0,207302.0,169578.0,144823.0,149591.0,286004.0,369571.0,260242.0,631458.0,203463.0,165627.0,193356.0,129672.0,130194.0,288435.0,255073.0,195294.0,403442.0,154431.0,277418.0,178723.0,247574.0,254497.0,,153043.0,300366.0,154631.0,143514.0,315657.0,211452.0,125253.0,237936.0,264733.0,171428.0,232616.0
2019-05-01,552717.0,246572.0,283952.0,307510.0,212991.0,304122.0,258712.0,340525.0,427335.0,194328.0,205332.0,200065.0,352149.0,404254.0,191427.0,107348.0,662132.0,207414.0,170482.0,145514.0,150279.0,286952.0,369359.0,260614.0,634324.0,204414.0,166075.0,193957.0,130089.0,130386.0,289691.0,255767.0,195832.0,404177.0,154802.0,279088.0,179390.0,249329.0,255625.0,283040.0,153271.0,301486.0,155381.0,143980.0,315899.0,212196.0,125688.0,238831.0,264156.0,171584.0,232750.0
2019-06-01,553619.0,247068.0,284497.0,307996.0,213473.0,304118.0,259642.0,341121.0,428133.0,194938.0,206142.0,201169.0,353034.0,404365.0,192148.0,107663.0,662783.0,207440.0,171235.0,146251.0,150884.0,288157.0,369406.0,260548.0,634512.0,205006.0,166484.0,194369.0,130536.0,130775.0,290897.0,256612.0,196434.0,404594.0,155234.0,280273.0,180090.0,250718.0,256947.0,284270.0,153673.0,301819.0,155993.0,144554.0,316283.0,212874.0,126138.0,240035.0,263409.0,171759.0,233264.0
2019-07-01,553580.0,247607.0,285112.0,308306.0,213983.0,302863.0,260820.0,341625.0,428204.0,195591.0,206860.0,202232.0,354253.0,404483.0,192733.0,107964.0,664194.0,207462.0,171771.0,146917.0,151541.0,288991.0,369354.0,260407.0,632340.0,205633.0,166852.0,194847.0,130913.0,131273.0,292009.0,257282.0,197081.0,405423.0,155722.0,281659.0,180875.0,252207.0,258235.0,284059.0,154087.0,302827.0,156614.0,145197.0,316383.0,213494.0,126492.0,241064.0,262743.0,172012.0,233786.0
2019-08-01,554004.0,247987.0,286108.0,308481.0,214619.0,301489.0,262510.0,341532.0,428534.0,196201.0,207588.0,203194.0,355883.0,405138.0,193364.0,108261.0,664786.0,207493.0,171952.0,147555.0,152044.0,290389.0,369898.0,260221.0,632666.0,206374.0,167100.0,195525.0,131362.0,131785.0,292355.0,257780.0,197669.0,406437.0,156255.0,283752.0,181747.0,253579.0,259304.0,285640.0,154567.0,303323.0,157243.0,145781.0,316434.0,214029.0,126811.0,242087.0,262439.0,172061.0,234337.0
2019-09-01,555090.0,248291.0,287273.0,308571.0,215398.0,300490.0,263949.0,341314.0,429295.0,196815.0,208409.0,204159.0,357511.0,406113.0,194114.0,108616.0,664175.0,207508.0,172313.0,148202.0,152647.0,291252.0,370200.0,260282.0,633260.0,207254.0,167488.0,196117.0,131803.0,132254.0,292914.0,258604.0,198217.0,407997.0,156776.0,286237.0,182563.0,254976.0,260165.0,292316.0,154907.0,303888.0,158054.0,146307.0,316519.0,214558.0,127086.0,243383.0,262435.0,172171.0,234978.0
2019-10-01,557059.0,248738.0,288532.0,308725.0,215849.0,300901.0,265383.0,341189.0,430409.0,197417.0,209377.0,204707.0,358492.0,407031.0,194991.0,108940.0,663772.0,207450.0,172699.0,148846.0,153224.0,292119.0,371824.0,260398.0,634804.0,208037.0,167956.0,196956.0,132307.0,132880.0,293513.0,259575.0,198844.0,409628.0,157331.0,288866.0,183371.0,256115.0,260429.0,294316.0,155283.0,304322.0,158891.0,146869.0,316810.0,215110.0,127455.0,244912.0,262284.0,172164.0,235377.0
2019-11-01,558516.0,249452.0,289165.0,309132.0,216237.0,302367.0,266840.0,341349.0,431450.0,198009.0,210388.0,205356.0,359620.0,407986.0,195983.0,108899.0,661998.0,207454.0,173388.0,149339.0,153679.0,292975.0,373337.0,260663.0,634999.0,208521.0,168483.0,197603.0,132576.0,133796.0,294700.0,260617.0,199486.0,412202.0,157745.0,291090.0,183963.0,256753.0,260514.0,296163.0,155621.0,305905.0,159598.0,147584.0,317169.0,215591.0,127914.0,246677.0,262392.0,172337.0,235507.0
2019-12-01,560571.0,250174.0,289683.0,309833.0,216447.0,303798.0,268871.0,342262.0,432721.0,198606.0,211324.0,206116.0,360808.0,409432.0,196978.0,108852.0,660189.0,207660.0,173979.0,149916.0,154191.0,294417.0,375333.0,260857.0,635860.0,209113.0,169025.0,198622.0,132866.0,134602.0,295884.0,261723.0,200210.0,415601.0,158286.0,293376.0,184476.0,257504.0,260679.0,292737.0,156023.0,307271.0,160148.0,148393.0,317568.0,216285.0,128411.0,248049.0,262982.0,173000.0,235717.0
2020-01-01,563181.0,251216.0,290033.0,310778.0,217050.0,305347.0,270773.0,343090.0,434911.0,199157.0,212073.0,207215.0,363613.0,411685.0,198018.0,108869.0,659793.0,208069.0,174881.0,150468.0,154923.0,296437.0,377348.0,261431.0,640844.0,209772.0,169697.0,199455.0,133093.0,135505.0,297589.0,262763.0,200914.0,419970.0,158834.0,295770.0,185128.0,258315.0,261344.0,293691.0,156426.0,308335.0,160815.0,149180.0,318332.0,216944.0,128849.0,249707.0,263612.0,173853.0,236016.0
2020-02-01,567183.0,252533.0,291038.0,311858.0,217594.0,306716.0,272715.0,344319.0,436944.0,199747.0,213041.0,208334.0,366172.0,413645.0,199317.0,109048.0,660894.0,208513.0,175842.0,151026.0,155778.0,297959.0,379360.0,261759.0,645075.0,210937.0,170538.0,200683.0,133553.0,136018.0,299826.0,263802.0,201570.0,424120.0,159472.0,298860.0,185950.0,259202.0,261297.0,291967.0,156684.0,309079.0,161648.0,149974.0,318990.0,217958.0,129216.0,251396.0,264389.0,174678.0,236559.0
2020-03-01,571797.0,254100.0,291995.0,312836.0,218376.0,309146.0,275229.0,345431.0,439419.0,200513.0,214036.0,209713.0,369051.0,415555.0,200798.0,109188.0,662444.0,208930.0,177223.0,151505.0,156677.0,299360.0,381890.0,262506.0,647951.0,211950.0,171327.0,201772.0,134045.0,136666.0,302584.0,264782.0,202342.0,428600.0,160043.0,301690.0,186799.0,259995.0,261616.0,290195.0,156882.0,310733.0,162507.0,150817.0,320095.0,218799.0,129496.0,253544.0,264613.0,175155.0,236855.0
2020-04-01,575250.0,255555.0,293175.0,313761.0,219056.0,311495.0,278798.0,347217.0,440816.0,201293.0,215141.0,211122.0,371112.0,417267.0,202295.0,109373.0,664434.0,209095.0,178468.0,152064.0,157536.0,300530.0,383482.0,263256.0,650167.0,212977.0,171982.0,202847.0,134630.0,137150.0,304839.0,265786.0,203114.0,431996.0,160655.0,304468.0,187300.0,260667.0,261915.0,287575.0,156994.0,312889.0,163344.0,151687.0,320867.0,219771.0,129607.0,255529.0,265657.0,175555.0,237377.0
2020-05-01,575147.0,256747.0,294231.0,314218.0,219635.0,311786.0,281201.0,348149.0,442007.0,202440.0,216168.0,212573.0,373540.0,418734.0,203587.0,109739.0,667016.0,209001.0,178912.0,152524.0,158452.0,302121.0,384625.0,263859.0,646300.0,213669.0,172362.0,203578.0,135021.0,137674.0,305640.0,266670.0,203622.0,433029.0,161248.0,306288.0,187528.0,261127.0,263705.0,287603.0,157242.0,314947.0,164083.0,152591.0,321619.0,219960.0,129860.0,256871.0,267370.0,175667.0,237518.0
2020-06-01,574059.0,257654.0,295430.0,314751.0,220205.0,310231.0,282889.0,349084.0,442212.0,203482.0,217197.0,213543.0,375611.0,419780.0,204838.0,110057.0,669915.0,208999.0,178700.0,152977.0,159342.0,303303.0,385019.0,264758.0,644155.0,214517.0,173003.0,204322.0,135505.0,138150.0,305903.0,267358.0,204278.0,433561.0,161776.0,308515.0,187921.0,261427.0,265246.0,287386.0,157595.0,315834.0,164845.0,153332.0,322480.0,220287.0,130127.0,257537.0,269313.0,175814.0,237637.0
2020-07-01,576343.0,258442.0,296901.0,315849.0,221015.0,309802.0,284824.0,350162.0,444232.0,204744.0,218444.0,214884.0,378615.0,421095.0,206047.0,110348.0,670439.0,209741.0,178931.0,153492.0,160321.0,304888.0,386230.0,266647.0,640479.0,215649.0,174023.0,205376.0,136024.0,138697.0,306990.0,268229.0,205411.0,435268.0,162408.0,310668.0,188632.0,261771.0,267049.0,287750.0,158172.0,316727.0,165727.0,154146.0,324396.0,220694.0,130620.0,258472.0,271249.0,176183.0,237534.0
2020-08-01,583120.0,259998.0,298761.0,317683.0,222414.0,312184.0,288678.0,353313.0,448824.0,205977.0,219917.0,216486.0,382709.0,423708.0,207329.0,110554.0,670537.0,211046.0,180357.0,154573.0,161663.0,306464.0,388947.0,,643736.0,217169.0,175625.0,207044.0,136776.0,139478.0,309896.0,269840.0,,440673.0,163340.0,314315.0,189816.0,262548.0,267718.0,288393.0,158575.0,319487.0,166763.0,155181.0,327035.0,221652.0,130880.0,260792.0,272834.0,176927.0,237439.0
2020-09-01,591785.0,262112.0,301024.0,320351.0,224344.0,316515.0,293359.0,357964.0,454877.0,207570.0,221731.0,218657.0,387628.0,427345.0,208776.0,110926.0,671611.0,213248.0,182595.0,155850.0,163171.0,308685.0,393495.0,,648172.0,219067.0,177407.0,209010.0,137554.0,140384.0,313940.0,272042.0,209517.0,447112.0,164505.0,318920.0,191227.0,263346.0,267865.0,288294.0,159031.0,323828.0,168135.0,156577.0,330223.0,222719.0,131319.0,264163.0,275271.0,177818.0,237578.0
2020-10-01,600159.0,264658.0,303593.0,323707.0,226608.0,320258.0,298148.0,363612.0,461578.0,209351.0,223806.0,220977.0,393291.0,431920.0,210529.0,111419.0,674775.0,215436.0,185084.0,157387.0,164925.0,311827.0,398893.0,278414.0,652161.0,221249.0,179283.0,211082.0,138475.0,141497.0,318472.0,274872.0,,454631.0,166024.0,325308.0,193165.0,264184.0,268908.0,289552.0,159497.0,328782.0,169668.0,158046.0,333693.0,224096.0,132011.0,268232.0,278284.0,178787.0,238184.0
2020-11-01,607870.0,267270.0,306438.0,327402.0,228883.0,323976.0,303415.0,369086.0,467953.0,211239.0,226068.0,223937.0,398864.0,436892.0,212814.0,112405.0,678852.0,217700.0,187625.0,159079.0,166982.0,315690.0,404988.0,283029.0,657744.0,223767.0,181264.0,213564.0,139656.0,142849.0,323497.0,277985.0,214747.0,461538.0,,333264.0,195236.0,265487.0,271352.0,290448.0,160420.0,333473.0,171599.0,159531.0,337649.0,225890.0,132999.0,272301.0,281844.0,179789.0,239373.0
2020-12-01,614853.0,269988.0,309368.0,331034.0,231067.0,327998.0,309291.0,374505.0,474331.0,213130.0,228581.0,226702.0,406149.0,441963.0,215304.0,113282.0,683277.0,219576.0,190146.0,160641.0,168939.0,320848.0,410199.0,287021.0,659676.0,226428.0,183308.0,216084.0,140830.0,144170.0,328875.0,280976.0,217495.0,467702.0,169870.0,342197.0,197144.0,266707.0,274527.0,293786.0,161247.0,338776.0,173653.0,160918.0,341755.0,227701.0,134117.0,276385.0,285283.0,180676.0,240823.0
2021-01-01,621141.0,273155.0,312764.0,334336.0,233347.0,332227.0,316060.0,378797.0,480069.0,215207.0,,230057.0,412527.0,447519.0,218492.0,114245.0,689038.0,221057.0,192482.0,162321.0,171212.0,,415420.0,290691.0,662910.0,229362.0,185666.0,218873.0,,145721.0,333930.0,284308.0,220273.0,473951.0,172245.0,,199642.0,268980.0,278705.0,295418.0,,344000.0,176248.0,162869.0,345151.0,,135485.0,281198.0,288410.0,181744.0,242209.0
2021-02-01,628302.0,276306.0,316132.0,337638.0,236137.0,336367.0,321960.0,383272.0,486025.0,217590.0,235263.0,233446.0,420843.0,453599.0,221448.0,115123.0,695903.0,223125.0,194966.0,164007.0,173295.0,333925.0,420785.0,295056.0,664409.0,232558.0,188123.0,221558.0,144096.0,147062.0,339461.0,287179.0,222731.0,480732.0,174601.0,366809.0,202388.0,271217.0,282242.0,295824.0,,348672.0,178790.0,164827.0,349294.0,,136984.0,285397.0,290949.0,183055.0,244008.0
2021-03-01,636225.0,280030.0,319956.0,340871.0,239105.0,340716.0,329401.0,387581.0,492033.0,220134.0,238958.0,237111.0,428626.0,460642.0,224498.0,116133.0,704487.0,225032.0,197460.0,165927.0,175772.0,340857.0,427267.0,299603.0,669899.0,235921.0,190891.0,224371.0,146054.0,148576.0,344205.0,290329.0,225245.0,488449.0,176987.0,379707.0,205458.0,273790.0,286278.0,295412.0,166420.0,353518.0,181425.0,166988.0,353897.0,,138449.0,290474.0,293765.0,184397.0,245663.0
2021-04-01,646605.0,284057.0,323904.0,344078.0,242772.0,345913.0,335632.0,392729.0,498518.0,222981.0,242451.0,240185.0,438635.0,468430.0,227393.0,117094.0,712791.0,227568.0,199818.0,167706.0,178118.0,347642.0,434606.0,304345.0,674133.0,239625.0,193625.0,226962.0,147634.0,149979.0,350472.0,292578.0,227936.0,497174.0,178889.0,391450.0,207824.0,275794.0,289628.0,296166.0,167934.0,358235.0,183575.0,168741.0,358959.0,242324.0,139718.0,295590.0,297499.0,185558.0,247174.0
2021-05-01,661053.0,289516.0,328264.0,348150.0,247126.0,354822.0,345847.0,398668.0,505889.0,226080.0,246607.0,243638.0,450876.0,478401.0,230932.0,117904.0,724378.0,229899.0,202631.0,169592.0,180651.0,355201.0,442993.0,309665.0,681126.0,243880.0,196420.0,229775.0,149680.0,151807.0,356444.0,296032.0,231517.0,506724.0,180904.0,402362.0,210651.0,277842.0,294253.0,297653.0,169323.0,364849.0,186000.0,170771.0,363207.0,245681.0,141030.0,302665.0,302324.0,186884.0,248646.0
2021-06-01,678449.0,296401.0,332632.0,353078.0,252588.0,366267.0,356505.0,405827.0,515067.0,230128.0,251647.0,247636.0,466301.0,490079.0,235214.0,118764.0,737302.0,233079.0,206051.0,171681.0,183279.0,363801.0,452700.0,315688.0,685925.0,249014.0,199164.0,233145.0,151634.0,153884.0,363997.0,300126.0,235388.0,519443.0,183193.0,415042.0,213436.0,280349.0,298018.0,298839.0,170951.0,372110.0,188608.0,173125.0,367364.0,249255.0,142465.0,310269.0,307582.0,188653.0,250432.0
2021-07-01,697226.0,304386.0,336439.0,358700.0,258269.0,378079.0,368411.0,413307.0,524125.0,234486.0,257479.0,252229.0,481679.0,502002.0,240102.0,119679.0,752809.0,236562.0,209622.0,173884.0,185890.0,372740.0,462466.0,321587.0,689512.0,254522.0,201924.0,236513.0,153895.0,155955.0,371054.0,305092.0,238860.0,531296.0,185444.0,426856.0,216020.0,282890.0,302321.0,299668.0,172656.0,380721.0,191494.0,175803.0,371384.0,252662.0,144113.0,317751.0,312579.0,190741.0,252390.0
2021-08-01,711058.0,312478.0,339657.0,363524.0,263966.0,387316.0,378207.0,420134.0,532010.0,239471.0,263625.0,255963.0,494394.0,511744.0,245144.0,120595.0,767476.0,239983.0,212769.0,175788.0,188208.0,382389.0,470528.0,325637.0,689962.0,260096.0,204312.0,239345.0,155877.0,157876.0,378231.0,308771.0,241648.0,542357.0,187604.0,438458.0,217899.0,285678.0,306733.0,301273.0,174165.0,388199.0,194239.0,178422.0,375198.0,255910.0,145697.0,323894.0,317854.0,193012.0,254228.0
2021-09-01,720972.0,320418.0,342301.0,367552.0,268841.0,395172.0,385919.0,425310.0,537033.0,244380.0,269424.0,259296.0,502612.0,519488.0,250080.0,121464.0,782735.0,242535.0,215072.0,177593.0,190266.0,391106.0,476748.0,328296.0,690092.0,265407.0,206348.0,241457.0,157925.0,159700.0,383836.0,311444.0,243814.0,550340.0,189547.0,445417.0,219502.0,288322.0,312309.0,302525.0,175811.0,393768.0,196753.0,180795.0,378162.0,258858.0,147242.0,327681.0,323036.0,195070.0,256171.0
2021-10-01,726010.0,327841.0,344754.0,370601.0,273133.0,402318.0,393176.0,429338.0,541340.0,249424.0,274642.0,262328.0,509899.0,526319.0,254885.0,122380.0,797006.0,244784.0,217278.0,179305.0,191987.0,398654.0,481528.0,330166.0,692355.0,270846.0,208273.0,243223.0,159645.0,161652.0,389217.0,313305.0,245806.0,558126.0,191542.0,449542.0,220943.0,290882.0,317083.0,303682.0,177254.0,398297.0,199214.0,182984.0,380973.0,261508.0,148477.0,330400.0,327508.0,197041.0,257916.0
